14,23;19:06:40;09/04/2026
2,04;19:06:18;09/04/2026
1,77;19:05:58;09/04/2026
17,25;19:05:09;09/04/2026
2,71;19:04:45;09/04/2026
1,63;19:04:27;09/04/2026
1,95;19:04:06;09/04/2026
1,38;19:03:49;09/04/2026
1,64;19:03:30;09/04/2026
106,14;19:02:22;09/04/2026
1,16;19:02:08;09/04/2026
4,45;19:01:36;09/04/2026
1,26;19:01:19;09/04/2026
1,10;19:01:05;09/04/2026
5,90;19:00:31;09/04/2026
9,01;18:59:52;09/04/2026
1,98;18:59:27;09/04/2026
1,45;18:59:11;09/04/2026
1,01;18:58:58;09/04/2026
13,17;18:58:13;09/04/2026
1,04;18:57:59;09/04/2026
1,84;18:57:38;09/04/2026
1,42;18:57:21;09/04/2026
2,16;18:57:00;09/04/2026
23,85;18:56:09;09/04/2026
1,07;18:55:55;09/04/2026
20,82;18:55:06;09/04/2026
17,73;18:54:20;09/04/2026
2,03;18:54:00;09/04/2026
1,04;18:53:45;09/04/2026
1,31;18:53:30;09/04/2026
1,19;18:53:14;09/04/2026
2,05;18:52:54;09/04/2026
1,59;18:52:33;09/04/2026
1,15;18:52:19;09/04/2026
3,85;18:51:50;09/04/2026
4,09;18:51:17;09/04/2026
2,40;18:50:53;09/04/2026
1,44;18:50:37;09/04/2026
2,28;18:50:14;09/04/2026
1,19;18:49:59;09/04/2026
15,34;18:49:11;09/04/2026
1,07;18:48:55;09/04/2026
1,66;18:48:34;09/04/2026
6,64;18:47:59;09/04/2026
1,96;18:47:36;09/04/2026
62,79;18:46:34;09/04/2026
1,29;18:46:19;09/04/2026
1,24;18:46:04;09/04/2026
1,00;18:45:52;09/04/2026
10,92;18:45:11;09/04/2026
2,45;18:44:48;09/04/2026
10,10;18:44:07;09/04/2026
5,42;18:43:36;09/04/2026
1,18;18:43:22;09/04/2026
1,08;18:43:08;09/04/2026
348,92;18:41:44;09/04/2026
3,19;18:41:16;09/04/2026
3,42;18:40:49;09/04/2026
1,00;18:40:35;09/04/2026
1,56;18:40:18;09/04/2026
1,32;18:40:02;09/04/2026
4,46;18:39:33;09/04/2026
2,01;18:39:12;09/04/2026
5,29;18:38:39;09/04/2026
1,88;18:38:19;09/04/2026
1,47;18:38:01;09/04/2026
1,00;18:37:46;09/04/2026
1,00;18:37:33;09/04/2026
1,00;18:37:21;09/04/2026
4,15;18:36:52;09/04/2026
4,38;18:36:21;09/04/2026
1,14;18:36:06;09/04/2026
2,10;18:35:44;09/04/2026
5,39;18:35:11;09/04/2026
4,71;18:34:38;09/04/2026
1,07;18:34:24;09/04/2026
2,81;18:33:59;09/04/2026
1,08;18:33:47;09/04/2026
1,64;18:33:29;09/04/2026
11,35;18:32:48;09/04/2026
65,65;18:31:45;09/04/2026
1,07;18:31:32;09/04/2026
1,80;18:31:12;09/04/2026
1,02;18:31:00;09/04/2026
18,34;18:30:12;09/04/2026
2,66;18:29:47;09/04/2026
1,95;18:29:28;09/04/2026
1,20;18:29:12;09/04/2026
1,08;18:29:00;09/04/2026
3,08;18:28:35;09/04/2026
1,45;18:28:19;09/04/2026
1,07;18:28:07;09/04/2026
1,77;18:27:45;09/04/2026
1,50;18:27:28;09/04/2026
1,47;18:27:12;09/04/2026
10,69;18:26:30;09/04/2026
4,84;18:25:58;09/04/2026
1,06;18:25:46;09/04/2026
1,81;18:25:27;09/04/2026
2,98;18:25:02;09/04/2026
3,44;18:24:33;09/04/2026
1,05;18:24:21;09/04/2026
7,61;18:23:45;09/04/2026
2,43;18:23:21;09/04/2026
1,81;18:23:02;09/04/2026
3,06;18:22:34;09/04/2026
3,33;18:22:08;09/04/2026
1,78;18:21:49;09/04/2026
2,63;18:21:25;09/04/2026
1,15;18:21:12;09/04/2026
1,61;18:20:55;09/04/2026
3,13;18:20:28;09/04/2026
1,99;18:20:05;09/04/2026
3,71;18:19:35;09/04/2026
1,49;18:19:18;09/04/2026
1,30;18:19:01;09/04/2026
9,58;18:18:21;09/04/2026
4,41;18:17:50;09/04/2026
1,57;18:17:31;09/04/2026
9,96;18:16:46;09/04/2026
1,02;18:16:32;09/04/2026
2,11;18:16:11;09/04/2026
1,67;18:15:51;09/04/2026
1,33;18:15:35;09/04/2026
1,04;18:15:23;09/04/2026
20,50;18:14:34;09/04/2026
29,33;18:13:38;09/04/2026
1,44;18:13:21;09/04/2026
3,56;18:12:54;09/04/2026
1,11;18:12:39;09/04/2026
1,13;18:12:24;09/04/2026
2,64;18:12:01;09/04/2026
15,19;18:11:17;09/04/2026
58,16;18:10:16;09/04/2026
5,35;18:09:42;09/04/2026
630,52;18:08:13;09/04/2026
5,28;18:07:41;09/04/2026
1,00;18:07:26;09/04/2026
1,68;18:07:09;09/04/2026
2,80;18:06:44;09/04/2026
3,84;18:06:14;09/04/2026
2,50;18:05:50;09/04/2026
1,79;18:05:31;09/04/2026
1,74;18:05:13;09/04/2026
1,14;18:04:59;09/04/2026
1,16;18:04:46;09/04/2026
1,60;18:04:25;09/04/2026
1,87;18:04:06;09/04/2026
8,59;18:03:29;09/04/2026
2,56;18:03:06;09/04/2026
1,57;18:02:48;09/04/2026
1,49;18:02:30;09/04/2026
6,29;18:01:54;09/04/2026
1,09;18:01:40;09/04/2026
1,57;18:01:23;09/04/2026
1,32;18:01:08;09/04/2026
1,97;18:00:43;09/04/2026
5,67;18:00:06;09/04/2026
1,83;17:59:46;09/04/2026
1,23;17:59:30;09/04/2026
1,01;17:59:15;09/04/2026
2,05;17:58:53;09/04/2026
5,90;17:58:20;09/04/2026
2,16;17:57:57;09/04/2026
2,89;17:57:33;09/04/2026
1,17;17:57:19;09/04/2026
13,92;17:56:34;09/04/2026
102,78;17:55:26;09/04/2026
1,52;17:55:10;09/04/2026
45,09;17:54:11;09/04/2026
1,00;17:53:58;09/04/2026
1,08;17:53:44;09/04/2026
1,22;17:53:30;09/04/2026
1,04;17:53:18;09/04/2026
1,60;17:53:01;09/04/2026
46,87;17:52:04;09/04/2026
1,25;17:51:49;09/04/2026
4,63;17:51:19;09/04/2026
1,06;17:51:07;09/04/2026
1,98;17:50:45;09/04/2026
1,11;17:50:33;09/04/2026
1,53;17:50:14;09/04/2026
1,08;17:50:02;09/04/2026
1,21;17:49:46;09/04/2026
5,77;17:49:13;09/04/2026
6,28;17:48:36;09/04/2026
1,92;17:48:15;09/04/2026
7,61;17:47:38;09/04/2026
2,23;17:47:16;09/04/2026
1,21;17:47:01;09/04/2026
3,97;17:46:31;09/04/2026
2,17;17:46:10;09/04/2026
1,00;17:45:59;09/04/2026
1,02;17:45:48;09/04/2026
31,34;17:44:51;09/04/2026
1,27;17:44:33;09/04/2026
11,10;17:43:53;09/04/2026
7,92;17:43:15;09/04/2026
5,63;17:42:43;09/04/2026
1,09;17:42:31;09/04/2026
1,15;17:42:19;09/04/2026
1,09;17:42:06;09/04/2026
1,16;17:41:53;09/04/2026
1,00;17:41:42;09/04/2026
8,61;17:41:05;09/04/2026
8,60;17:40:28;09/04/2026
2,94;17:40:02;09/04/2026
1,19;17:39:47;09/04/2026
3,80;17:39:19;09/04/2026
3,38;17:38:54;09/04/2026
2,17;17:38:33;09/04/2026
5,06;17:38:02;09/04/2026
1,34;17:37:48;09/04/2026
2,85;17:37:23;09/04/2026
1,46;17:37:08;09/04/2026
1,87;17:36:49;09/04/2026
1,03;17:36:38;09/04/2026
1,04;17:36:25;09/04/2026
2,05;17:36:01;09/04/2026
1,82;17:35:42;09/04/2026
1,56;17:35:23;09/04/2026
2,52;17:35:01;09/04/2026
1,77;17:34:42;09/04/2026
1,66;17:34:22;09/04/2026
3,00;17:33:57;09/04/2026
2,86;17:33:33;09/04/2026
1,46;17:33:16;09/04/2026
1,01;17:33:03;09/04/2026
3,51;17:32:35;09/04/2026
1,30;17:32:20;09/04/2026
1,13;17:32:07;09/04/2026
2,37;17:31:44;09/04/2026
1,01;17:31:32;09/04/2026
20,27;17:30:43;09/04/2026
1,58;17:30:26;09/04/2026
2,55;17:30:02;09/04/2026
250,61;17:28:44;09/04/2026
3,22;17:28:19;09/04/2026
1,90;17:27:57;09/04/2026
1,25;17:27:42;09/04/2026
1,35;17:27:27;09/04/2026
1,22;17:27:11;09/04/2026
23,58;17:26:22;09/04/2026
3,33;17:25:54;09/04/2026
1,92;17:25:33;09/04/2026
2,16;17:25:11;09/04/2026
9,60;17:24:31;09/04/2026
2,32;17:24:09;09/04/2026
1,07;17:23:57;09/04/2026
2,07;17:23:36;09/04/2026
9,83;17:22:56;09/04/2026
10,45;17:22:16;09/04/2026
1,31;17:22:01;09/04/2026
4,85;17:21:30;09/04/2026
1,14;17:21:17;09/04/2026
1,42;17:21:01;09/04/2026
1,36;17:20:45;09/04/2026
1,16;17:20:33;09/04/2026
1,44;17:20:17;09/04/2026
1,60;17:19:59;09/04/2026
5,19;17:19:28;09/04/2026
3,89;17:19:01;09/04/2026
1,20;17:18:46;09/04/2026
1,01;17:18:34;09/04/2026
1,09;17:18:21;09/04/2026
1,18;17:18:03;09/04/2026
1,53;17:17:42;09/04/2026
5,39;17:17:07;09/04/2026
1,89;17:16:46;09/04/2026
9,62;17:16:06;09/04/2026
1,66;17:15:47;09/04/2026
2,56;17:15:23;09/04/2026
2,65;17:14:58;09/04/2026
3,54;17:14:29;09/04/2026
1,80;17:14:09;09/04/2026
1,28;17:13:54;09/04/2026
5,72;17:13:21;09/04/2026
1,33;17:13:04;09/04/2026
1,05;17:12:52;09/04/2026
1,08;17:12:38;09/04/2026
19,21;17:11:50;09/04/2026
1,15;17:11:37;09/04/2026
4,51;17:11:06;09/04/2026
11,99;17:10:24;09/04/2026
3,79;17:09:57;09/04/2026
1,23;17:09:41;09/04/2026
3,81;17:09:13;09/04/2026
3,65;17:08:45;09/04/2026
1,59;17:08:27;09/04/2026
1,27;17:08:10;09/04/2026
2,90;17:07:46;09/04/2026
1,43;17:07:31;09/04/2026
1,28;17:07:16;09/04/2026
1,25;17:07:00;09/04/2026
4,61;17:06:29;09/04/2026
3,61;17:06:02;09/04/2026
5,65;17:05:30;09/04/2026
1,01;17:05:18;09/04/2026
7,63;17:04:40;09/04/2026
1,19;17:04:26;09/04/2026
6,99;17:03:52;09/04/2026
1,17;17:03:35;09/04/2026
13,54;17:02:52;09/04/2026
1,51;17:02:34;09/04/2026
1,31;17:02:16;09/04/2026
3,02;17:01:51;09/04/2026
1,64;17:01:32;09/04/2026
2,55;17:01:09;09/04/2026
4,51;17:00:37;09/04/2026
1,24;17:00:22;09/04/2026
2,09;17:00:01;09/04/2026
1,76;16:59:41;09/04/2026
2,62;16:59:16;09/04/2026
10,61;16:58:36;09/04/2026
6,23;16:58:03;09/04/2026
3,05;16:57:37;09/04/2026
1,37;16:57:21;09/04/2026
1,15;16:57:06;09/04/2026
1,47;16:56:49;09/04/2026
1,50;16:56:33;09/04/2026
7,52;16:55:56;09/04/2026
2,10;16:55:34;09/04/2026
2,10;16:55:12;09/04/2026
2,52;16:54:49;09/04/2026
2,07;16:54:28;09/04/2026
1,49;16:54:11;09/04/2026
1,28;16:53:56;09/04/2026
7,05;16:53:20;09/04/2026
1,20;16:53:06;09/04/2026
2,32;16:52:44;09/04/2026
1,51;16:52:27;09/04/2026
2,26;16:52:05;09/04/2026
3,17;16:51:39;09/04/2026
1,79;16:51:19;09/04/2026
2,37;16:50:57;09/04/2026
3,92;16:50:28;09/04/2026
22,21;16:49:38;09/04/2026
1,07;16:49:25;09/04/2026
2,70;16:49:01;09/04/2026
9,76;16:48:22;09/04/2026
14,41;16:47:37;09/04/2026
3,21;16:47:11;09/04/2026
1,28;16:46:56;09/04/2026
4,55;16:46:27;09/04/2026
1,23;16:46:13;09/04/2026
6,05;16:45:39;09/04/2026
2,88;16:45:15;09/04/2026
2,34;16:44:53;09/04/2026
1,07;16:44:41;09/04/2026
1,32;16:44:27;09/04/2026
1,61;16:44:09;09/04/2026
2,42;16:43:47;09/04/2026
1,32;16:43:33;09/04/2026
1,26;16:43:17;09/04/2026
1,01;16:43:05;09/04/2026
3,18;16:42:38;09/04/2026
3,31;16:42:11;09/04/2026
2,27;16:41:49;09/04/2026
4,46;16:41:19;09/04/2026
15,51;16:40:34;09/04/2026
1,14;16:40:21;09/04/2026
4,85;16:39:50;09/04/2026
1,07;16:39:36;09/04/2026
3,22;16:39:07;09/04/2026
1,91;16:38:48;09/04/2026
5,51;16:38:15;09/04/2026
1,40;16:37:58;09/04/2026
20,07;16:37:11;09/04/2026
1,00;16:37:00;09/04/2026
1,58;16:36:42;09/04/2026
2,60;16:36:19;09/04/2026
1,50;16:36:02;09/04/2026
1,00;16:35:51;09/04/2026
1,00;16:35:39;09/04/2026
1,58;16:35:22;09/04/2026
29,34;16:34:30;09/04/2026
18,76;16:33:43;09/04/2026
33,36;16:32:46;09/04/2026
1,53;16:32:28;09/04/2026
1,30;16:32:10;09/04/2026
2,12;16:31:46;09/04/2026
2,12;16:31:24;09/04/2026
2,86;16:30:59;09/04/2026
9,86;16:30:17;09/04/2026
1,61;16:29:59;09/04/2026
2,27;16:29:36;09/04/2026
59,23;16:28:32;09/04/2026
1,03;16:28:20;09/04/2026
1,59;16:28:02;09/04/2026
1,63;16:27:45;09/04/2026
1,50;16:27:28;09/04/2026
1,02;16:27:17;09/04/2026
2,40;16:26:54;09/04/2026
1,57;16:26:33;09/04/2026
11,11;16:25:53;09/04/2026
2,59;16:25:30;09/04/2026
1,08;16:25:16;09/04/2026
4,44;16:24:46;09/04/2026
2,06;16:24:25;09/04/2026
2,04;16:24:06;09/04/2026
5,35;16:23:34;09/04/2026
3,08;16:23:08;09/04/2026
2,31;16:22:46;09/04/2026
1,14;16:22:31;09/04/2026
6,39;16:21:57;09/04/2026
2,26;16:21:35;09/04/2026
2,35;16:21:08;09/04/2026
1,54;16:20:52;09/04/2026
1,07;16:20:39;09/04/2026
1,00;16:20:26;09/04/2026
2,15;16:20:02;09/04/2026
3,29;16:19:35;09/04/2026
9,50;16:18:55;09/04/2026
20,97;16:18:07;09/04/2026
4,00;16:17:37;09/04/2026
1,93;16:17:17;09/04/2026
1,28;16:17:02;09/04/2026
1,16;16:16:49;09/04/2026
2,13;16:16:28;09/04/2026
2,65;16:16:05;09/04/2026
1,37;16:15:49;09/04/2026
3,03;16:15:22;09/04/2026
1,91;16:15:00;09/04/2026
1,45;16:14:44;09/04/2026
10,85;16:14:03;09/04/2026
1,12;16:13:49;09/04/2026
13,47;16:13:05;09/04/2026
2,19;16:12:41;09/04/2026
1,27;16:12:27;09/04/2026
7,42;16:11:48;09/04/2026
99,12;16:10:41;09/04/2026
1,98;16:10:19;09/04/2026
1,11;16:10:06;09/04/2026
3,12;16:09:41;09/04/2026
2,39;16:09:19;09/04/2026
1,42;16:09:02;09/04/2026
2,10;16:08:41;09/04/2026
1,15;16:08:28;09/04/2026
3,28;16:08:02;09/04/2026
1,58;16:07:45;09/04/2026
7,74;16:07:07;09/04/2026
1,13;16:06:53;09/04/2026
2,83;16:06:29;09/04/2026
2,32;16:06:07;09/04/2026
1,15;16:05:53;09/04/2026
3,71;16:05:24;09/04/2026
11,25;16:04:43;09/04/2026
7,90;16:04:02;09/04/2026
1,99;16:03:39;09/04/2026
2,16;16:03:17;09/04/2026
7,61;16:02:38;09/04/2026
2,22;16:02:16;09/04/2026
1,18;16:02:02;09/04/2026
1,46;16:01:45;09/04/2026
1,12;16:01:32;09/04/2026
1,00;16:01:17;09/04/2026
1,57;16:00:59;09/04/2026
1,40;16:00:43;09/04/2026
1,58;16:00:25;09/04/2026
12,52;15:59:38;09/04/2026
2,24;15:59:17;09/04/2026
1,97;15:58:57;09/04/2026
3,96;15:58:28;09/04/2026
16,23;15:57:43;09/04/2026
1,00;15:57:32;09/04/2026
4,18;15:57:02;09/04/2026
1,67;15:56:44;09/04/2026
1,49;15:56:28;09/04/2026
1,73;15:56:10;09/04/2026
3,50;15:55:44;09/04/2026
1,48;15:55:25;09/04/2026
1,39;15:55:08;09/04/2026
1,21;15:54:55;09/04/2026
4,77;15:54:23;09/04/2026
1,05;15:54:11;09/04/2026
4,58;15:53:40;09/04/2026
1,18;15:53:26;09/04/2026
125,29;15:52:15;09/04/2026
2,29;15:51:53;09/04/2026
1,53;15:51:36;09/04/2026
3,34;15:51:08;09/04/2026
2,03;15:50:48;09/04/2026
1,31;15:50:31;09/04/2026
1,44;15:50:12;09/04/2026
1,67;15:49:51;09/04/2026
35,84;15:48:53;09/04/2026
1,35;15:48:37;09/04/2026
2,63;15:48:13;09/04/2026
2,84;15:47:49;09/04/2026
1,04;15:47:32;09/04/2026
3,34;15:47:02;09/04/2026
8,26;15:46:24;09/04/2026
1,49;15:46:08;09/04/2026
15,93;15:45:22;09/04/2026
1,30;15:45:07;09/04/2026
3,44;15:44:38;09/04/2026
3,74;15:44:11;09/04/2026
819,93;15:42:38;09/04/2026
1,22;15:42:22;09/04/2026
1,06;15:42:10;09/04/2026
1,54;15:41:53;09/04/2026
2,60;15:41:30;09/04/2026
2,49;15:41:07;09/04/2026
1,50;15:40:51;09/04/2026
44,27;15:39:54;09/04/2026
1,12;15:39:41;09/04/2026
25,35;15:38:51;09/04/2026
1,72;15:38:33;09/04/2026
1,80;15:38:14;09/04/2026
2,93;15:37:49;09/04/2026
6,29;15:37:16;09/04/2026
6,42;15:36:43;09/04/2026
1,18;15:36:29;09/04/2026
8,42;15:35:52;09/04/2026
1,28;15:35:38;09/04/2026
1,55;15:35:17;09/04/2026
2,15;15:34:56;09/04/2026
1,32;15:34:41;09/04/2026
1,48;15:34:25;09/04/2026
1,18;15:34:12;09/04/2026
1,95;15:33:52;09/04/2026
1,83;15:33:32;09/04/2026
1,29;15:33:16;09/04/2026
6,73;15:32:41;09/04/2026
1,19;15:32:26;09/04/2026
11,53;15:31:45;09/04/2026
1,11;15:31:32;09/04/2026
1,28;15:31:16;09/04/2026
1,18;15:31:01;09/04/2026
2,91;15:30:37;09/04/2026
1,40;15:30:21;09/04/2026
3,31;15:29:54;09/04/2026
1,87;15:29:34;09/04/2026
6,88;15:28:58;09/04/2026
1,01;15:28:47;09/04/2026
2,42;15:28:24;09/04/2026
1,02;15:28:13;09/04/2026
2,40;15:27:51;09/04/2026
1,24;15:27:36;09/04/2026
3,01;15:27:11;09/04/2026
1,76;15:26:52;09/04/2026
2,10;15:26:28;09/04/2026
8,80;15:25:46;09/04/2026
2,49;15:25:21;09/04/2026
3,47;15:24:54;09/04/2026
1,28;15:24:39;09/04/2026
1,91;15:24:20;09/04/2026
1,00;15:24:07;09/04/2026
1,09;15:23:53;09/04/2026
1,22;15:23:38;09/04/2026
1,26;15:23:22;09/04/2026
1,00;15:23:09;09/04/2026
43,07;15:22:11;09/04/2026
1,83;15:21:52;09/04/2026
1,37;15:21:36;09/04/2026
8,27;15:20:59;09/04/2026
4,14;15:20:28;09/04/2026
22,48;15:19:38;09/04/2026
5,28;15:19:04;09/04/2026
2,71;15:18:40;09/04/2026
1,05;15:18:28;09/04/2026
1,68;15:18:09;09/04/2026
2,95;15:17:43;09/04/2026
8,55;15:17:05;09/04/2026
1,17;15:16:52;09/04/2026
2,73;15:16:27;09/04/2026
18,47;15:15:40;09/04/2026
1,17;15:15:26;09/04/2026
1,43;15:15:10;09/04/2026
2,11;15:14:49;09/04/2026
5,46;15:14:16;09/04/2026
1,82;15:13:58;09/04/2026
1,86;15:13:39;09/04/2026
1,34;15:13:23;09/04/2026
1,20;15:13:09;09/04/2026
